Binary representation,Error,Features selected,Lookup value,Penalty factor
1010011000011011,0.16549999999999998,"(0, 2, 5, 6, 11, 12, 14, 15)",1.1655,0.125
1010011000010111,0.21050000000000002,"(0, 2, 5, 6, 11, 13, 14, 15)",1.2105000000000001,0.125
1010011000001111,0.18433333333333335,"(0, 2, 5, 6, 12, 13, 14, 15)",1.1843333333333335,0.125
1010010111110000,0.14083333333333337,"(0, 2, 5, 7, 8, 9, 10, 11)",1.1408333333333334,0.125
1010010111101000,0.14400000000000002,"(0, 2, 5, 7, 8, 9, 10, 12)",1.1440000000000001,0.125
1010010111100100,0.15916666666666668,"(0, 2, 5, 7, 8, 9, 10, 13)",1.1591666666666667,0.125
1010010111100010,0.1283333333333333,"(0, 2, 5, 7, 8, 9, 10, 14)",1.1283333333333334,0.125
1010010111100001,0.14733333333333332,"(0, 2, 5, 7, 8, 9, 10, 15)",1.1473333333333333,0.125
1010010111011000,0.14383333333333337,"(0, 2, 5, 7, 8, 9, 11, 12)",1.1438333333333333,0.125
1010010111010100,0.16233333333333333,"(0, 2, 5, 7, 8, 9, 11, 13)",1.1623333333333332,0.125
1010010111010010,0.1236666666666667,"(0, 2, 5, 7, 8, 9, 11, 14)",1.1236666666666668,0.125
1010010111010001,0.15366666666666662,"(0, 2, 5, 7, 8, 9, 11, 15)",1.1536666666666666,0.125
1010010111001100,0.15400000000000003,"(0, 2, 5, 7, 8, 9, 12, 13)",1.154,0.125
1010010111001010,0.12316666666666665,"(0, 2, 5, 7, 8, 9, 12, 14)",1.1231666666666666,0.125
1010010111001001,0.15683333333333338,"(0, 2, 5, 7, 8, 9, 12, 15)",1.1568333333333334,0.125
1010010111000110,0.1373333333333333,"(0, 2, 5, 7, 8, 9, 13, 14)",1.1373333333333333,0.125
1010010111000101,0.17149999999999999,"(0, 2, 5, 7, 8, 9, 13, 15)",1.1715,0.125
1010010111000011,0.13516666666666666,"(0, 2, 5, 7, 8, 9, 14, 15)",1.1351666666666667,0.125
1010010110111000,0.14416666666666667,"(0, 2, 5, 7, 8, 10, 11, 12)",1.1441666666666666,0.125
1010010110110100,0.16833333333333333,"(0, 2, 5, 7, 8, 10, 11, 13)",1.1683333333333334,0.125
1010010110110010,0.119,"(0, 2, 5, 7, 8, 10, 11, 14)",1.119,0.125
1010010110110001,0.15033333333333332,"(0, 2, 5, 7, 8, 10, 11, 15)",1.1503333333333332,0.125
1010010110101100,0.15766666666666662,"(0, 2, 5, 7, 8, 10, 12, 13)",1.1576666666666666,0.125
1010010110101010,0.1213333333333333,"(0, 2, 5, 7, 8, 10, 12, 14)",1.1213333333333333,0.125
1010010110101001,0.14849999999999997,"(0, 2, 5, 7, 8, 10, 12, 15)",1.1484999999999999,0.125
1010010110100110,0.14533333333333331,"(0, 2, 5, 7, 8, 10, 13, 14)",1.1453333333333333,0.125
1010010110100101,0.17933333333333334,"(0, 2, 5, 7, 8, 10, 13, 15)",1.1793333333333333,0.125
1010010110100011,0.1433333333333333,"(0, 2, 5, 7, 8, 10, 14, 15)",1.1433333333333333,0.125
1010010110011100,0.15733333333333333,"(0, 2, 5, 7, 8, 11, 12, 13)",1.1573333333333333,0.125
1010010110011010,0.11950000000000005,"(0, 2, 5, 7, 8, 11, 12, 14)",1.1195,0.125
1010010110011001,0.16049999999999998,"(0, 2, 5, 7, 8, 11, 12, 15)",1.1604999999999999,0.125
1010010110010110,0.13966666666666672,"(0, 2, 5, 7, 8, 11, 13, 14)",1.1396666666666668,0.125
1010010110010101,0.17233333333333334,"(0, 2, 5, 7, 8, 11, 13, 15)",1.1723333333333334,0.125
1010010110010011,0.14533333333333331,"(0, 2, 5, 7, 8, 11, 14, 15)",1.1453333333333333,0.125
1010010110001110,0.12883333333333336,"(0, 2, 5, 7, 8, 12, 13, 14)",1.1288333333333334,0.125
1010010110001101,0.16400000000000003,"(0, 2, 5, 7, 8, 12, 13, 15)",1.1640000000000001,0.125
1010010110001011,0.1356666666666667,"(0, 2, 5, 7, 8, 12, 14, 15)",1.1356666666666668,0.125
1010010110000111,0.15316666666666667,"(0, 2, 5, 7, 8, 13, 14, 15)",1.1531666666666667,0.125
1010010101111000,0.14716666666666667,"(0, 2, 5, 7, 9, 10, 11, 12)",1.1471666666666667,0.125
1010010101110100,0.16849999999999998,"(0, 2, 5, 7, 9, 10, 11, 13)",1.1684999999999999,0.125
1010010101110010,0.132,"(0, 2, 5, 7, 9, 10, 11, 14)",1.1320000000000001,0.125
1010010101110001,0.15833333333333333,"(0, 2, 5, 7, 9, 10, 11, 15)",1.1583333333333332,0.125
1010010101101100,0.16683333333333328,"(0, 2, 5, 7, 9, 10, 12, 13)",1.1668333333333334,0.125
1010010101101010,0.137,"(0, 2, 5, 7, 9, 10, 12, 14)",1.137,0.125
1010010101101001,0.15849999999999997,"(0, 2, 5, 7, 9, 10, 12, 15)",1.1585,0.125
1010010101100110,0.15649999999999997,"(0, 2, 5, 7, 9, 10, 13, 14)",1.1564999999999999,0.125
1010010101100101,0.18266666666666664,"(0, 2, 5, 7, 9, 10, 13, 15)",1.1826666666666665,0.125
1010010101100011,0.14749999999999996,"(0, 2, 5, 7, 9, 10, 14, 15)",1.1475,0.125
1010010101011100,0.15366666666666662,"(0, 2, 5, 7, 9, 11, 12, 13)",1.1536666666666666,0.125
1010010101011010,0.1283333333333333,"(0, 2, 5, 7, 9, 11, 12, 14)",1.1283333333333334,0.125
1010010101011001,0.16733333333333333,"(0, 2, 5, 7, 9, 11, 12, 15)",1.1673333333333333,0.125
1010010101010110,0.15100000000000002,"(0, 2, 5, 7, 9, 11, 13, 14)",1.151,0.125
1010010101010101,0.17933333333333334,"(0, 2, 5, 7, 9, 11, 13, 15)",1.1793333333333333,0.125
1010010101010011,0.15800000000000003,"(0, 2, 5, 7, 9, 11, 14, 15)",1.158,0.125
1010010101001110,0.14366666666666672,"(0, 2, 5, 7, 9, 12, 13, 14)",1.1436666666666668,0.125
1010010101001101,0.16666666666666663,"(0, 2, 5, 7, 9, 12, 13, 15)",1.1666666666666665,0.125
1010010101001011,0.14200000000000002,"(0, 2, 5, 7, 9, 12, 14, 15)",1.142,0.125
1010010101000111,0.15533333333333332,"(0, 2, 5, 7, 9, 13, 14, 15)",1.1553333333333333,0.125
1010010100111100,0.16849999999999998,"(0, 2, 5, 7, 10, 11, 12, 13)",1.1684999999999999,0.125
1010010100111010,0.12983333333333336,"(0, 2, 5, 7, 10, 11, 12, 14)",1.1298333333333335,0.125
1010010100111001,0.15649999999999997,"(0, 2, 5, 7, 10, 11, 12, 15)",1.1564999999999999,0.125
1010010100110110,0.15849999999999997,"(0, 2, 5, 7, 10, 11, 13, 14)",1.1585,0.125
1010010100110101,0.1981666666666667,"(0, 2, 5, 7, 10, 11, 13, 15)",1.1981666666666668,0.125
1010010100110011,0.15300000000000002,"(0, 2, 5, 7, 10, 11, 14, 15)",1.153,0.125
1010010100101110,0.15066666666666662,"(0, 2, 5, 7, 10, 12, 13, 14)",1.1506666666666665,0.125
1010010100101101,0.17766666666666664,"(0, 2, 5, 7, 10, 12, 13, 15)",1.1776666666666666,0.125
1010010100101011,0.13966666666666672,"(0, 2, 5, 7, 10, 12, 14, 15)",1.1396666666666668,0.125
1010010100100111,0.16700000000000004,"(0, 2, 5, 7, 10, 13, 14, 15)",1.167,0.125
1010010100011110,0.13949999999999996,"(0, 2, 5, 7, 11, 12, 13, 14)",1.1395,0.125
1010010100011101,0.17583333333333329,"(0, 2, 5, 7, 11, 12, 13, 15)",1.1758333333333333,0.125
1010010100011011,0.14883333333333337,"(0, 2, 5, 7, 11, 12, 14, 15)",1.1488333333333334,0.125
1010010100010111,0.1735,"(0, 2, 5, 7, 11, 13, 14, 15)",1.1735,0.125
1010010100001111,0.14949999999999997,"(0, 2, 5, 7, 12, 13, 14, 15)",1.1495,0.125
1010010011111000,0.16066666666666662,"(0, 2, 5, 8, 9, 10, 11, 12)",1.1606666666666667,0.125
1010010011110100,0.17300000000000004,"(0, 2, 5, 8, 9, 10, 11, 13)",1.173,0.125
1010010011110010,0.13949999999999996,"(0, 2, 5, 8, 9, 10, 11, 14)",1.1395,0.125
1010010011110001,0.1658333333333334,"(0, 2, 5, 8, 9, 10, 11, 15)",1.1658333333333335,0.125
1010010011101100,0.18433333333333335,"(0, 2, 5, 8, 9, 10, 12, 13)",1.1843333333333335,0.125
1010010011101010,0.1466666666666666,"(0, 2, 5, 8, 9, 10, 12, 14)",1.1466666666666665,0.125
1010010011101001,0.16900000000000004,"(0, 2, 5, 8, 9, 10, 12, 15)",1.169,0.125
1010010011100110,0.15749999999999997,"(0, 2, 5, 8, 9, 10, 13, 14)",1.1575,0.125
1010010011100101,0.18733333333333335,"(0, 2, 5, 8, 9, 10, 13, 15)",1.1873333333333334,0.125
1010010011100011,0.15283333333333338,"(0, 2, 5, 8, 9, 10, 14, 15)",1.1528333333333334,0.125
1010010011011100,0.16633333333333333,"(0, 2, 5, 8, 9, 11, 12, 13)",1.1663333333333332,0.125
1010010011011010,0.13616666666666666,"(0, 2, 5, 8, 9, 11, 12, 14)",1.1361666666666665,0.125
1010010011011001,0.17466666666666664,"(0, 2, 5, 8, 9, 11, 12, 15)",1.1746666666666665,0.125
1010010011010110,0.14483333333333337,"(0, 2, 5, 8, 9, 11, 13, 14)",1.1448333333333334,0.125
1010010011010101,0.18999999999999995,"(0, 2, 5, 8, 9, 11, 13, 15)",1.19,0.125
1010010011010011,0.16116666666666668,"(0, 2, 5, 8, 9, 11, 14, 15)",1.1611666666666667,0.125
1010010011001110,0.14883333333333337,"(0, 2, 5, 8, 9, 12, 13, 14)",1.1488333333333334,0.125
1010010011001101,0.17600000000000005,"(0, 2, 5, 8, 9, 12, 13, 15)",1.1760000000000002,0.125
1010010011001011,0.14600000000000002,"(0, 2, 5, 8, 9, 12, 14, 15)",1.146,0.125
1010010011000111,0.16216666666666668,"(0, 2, 5, 8, 9, 13, 14, 15)",1.1621666666666668,0.125
1010010010111100,0.1828333333333333,"(0, 2, 5, 8, 10, 11, 12, 13)",1.1828333333333334,0.125
1010010010111010,0.14016666666666666,"(0, 2, 5, 8, 10, 11, 12, 14)",1.1401666666666666,0.125
1010010010111001,0.16883333333333328,"(0, 2, 5, 8, 10, 11, 12, 15)",1.1688333333333332,0.125
1010010010110110,0.15983333333333338,"(0, 2, 5, 8, 10, 11, 13, 14)",1.1598333333333333,0.125
1010010010110101,0.20066666666666666,"(0, 2, 5, 8, 10, 11, 13, 15)",1.2006666666666668,0.125
1010010010110011,0.15783333333333338,"(0, 2, 5, 8, 10, 11, 14, 15)",1.1578333333333335,0.125
1010010010101110,0.16266666666666663,"(0, 2, 5, 8, 10, 12, 13, 14)",1.1626666666666665,0.125
1010010010101101,0.19266666666666665,"(0, 2, 5, 8, 10, 12, 13, 15)",1.1926666666666668,0.125
1010010010101011,0.15100000000000002,"(0, 2, 5, 8, 10, 12, 14, 15)",1.151,0.125
1010010010100111,0.18000000000000005,"(0, 2, 5, 8, 10, 13, 14, 15)",1.1800000000000002,0.125
1010010010011110,0.14783333333333337,"(0, 2, 5, 8, 11, 12, 13, 14)",1.1478333333333333,0.125
1010010010011101,0.17566666666666664,"(0, 2, 5, 8, 11, 12, 13, 15)",1.1756666666666666,0.125
1010010010011011,0.1466666666666666,"(0, 2, 5, 8, 11, 12, 14, 15)",1.1466666666666665,0.125
1010010010010111,0.16933333333333334,"(0, 2, 5, 8, 11, 13, 14, 15)",1.1693333333333333,0.125
1010010010001111,0.15449999999999997,"(0, 2, 5, 8, 12, 13, 14, 15)",1.1545,0.125
1010010001111100,0.18899999999999995,"(0, 2, 5, 9, 10, 11, 12, 13)",1.189,0.125
1010010001111010,0.14200000000000002,"(0, 2, 5, 9, 10, 11, 12, 14)",1.142,0.125
1010010001111001,0.17483333333333329,"(0, 2, 5, 9, 10, 11, 12, 15)",1.1748333333333334,0.125
1010010001110110,0.16249999999999998,"(0, 2, 5, 9, 10, 11, 13, 14)",1.1625,0.125
1010010001110101,0.20650000000000002,"(0, 2, 5, 9, 10, 11, 13, 15)",1.2065000000000001,0.125
1010010001110011,0.17366666666666664,"(0, 2, 5, 9, 10, 11, 14, 15)",1.1736666666666666,0.125
1010010001101110,0.1691666666666667,"(0, 2, 5, 9, 10, 12, 13, 14)",1.1691666666666667,0.125
1010010001101101,0.19399999999999995,"(0, 2, 5, 9, 10, 12, 13, 15)",1.194,0.125
1010010001101011,0.16166666666666663,"(0, 2, 5, 9, 10, 12, 14, 15)",1.1616666666666666,0.125
1010010001100111,0.18466666666666665,"(0, 2, 5, 9, 10, 13, 14, 15)",1.1846666666666668,0.125
1010010001011110,0.1443333333333333,"(0, 2, 5, 9, 11, 12, 13, 14)",1.1443333333333334,0.125
1010010001011101,0.18366666666666664,"(0, 2, 5, 9, 11, 12, 13, 15)",1.1836666666666666,0.125
1010010001011011,0.16016666666666668,"(0, 2, 5, 9, 11, 12, 14, 15)",1.1601666666666666,0.125
1010010001010111,0.1761666666666667,"(0, 2, 5, 9, 11, 13, 14, 15)",1.1761666666666666,0.125
1010010001001111,0.16266666666666663,"(0, 2, 5, 9, 12, 13, 14, 15)",1.1626666666666665,0.125
1010010000111110,0.16400000000000003,"(0, 2, 5, 10, 11, 12, 13, 14)",1.1640000000000001,0.125
1010010000111101,0.20799999999999996,"(0, 2, 5, 10, 11, 12, 13, 15)",1.208,0.125
1010010000111011,0.15549999999999997,"(0, 2, 5, 10, 11, 12, 14, 15)",1.1555,0.125
1010010000110111,0.19266666666666665,"(0, 2, 5, 10, 11, 13, 14, 15)",1.1926666666666668,0.125
1010010000101111,0.18433333333333335,"(0, 2, 5, 10, 12, 13, 14, 15)",1.1843333333333335,0.125
1010010000011111,0.16449999999999998,"(0, 2, 5, 11, 12, 13, 14, 15)",1.1644999999999999,0.125
1010001111110000,0.13916666666666666,"(0, 2, 6, 7, 8, 9, 10, 11)",1.1391666666666667,0.125
1010001111101000,0.14249999999999996,"(0, 2, 6, 7, 8, 9, 10, 12)",1.1425,0.125
1010001111100100,0.15966666666666662,"(0, 2, 6, 7, 8, 9, 10, 13)",1.1596666666666666,0.125
1010001111100010,0.1226666666666667,"(0, 2, 6, 7, 8, 9, 10, 14)",1.1226666666666667,0.125
1010001111100001,0.14533333333333331,"(0, 2, 6, 7, 8, 9, 10, 15)",1.1453333333333333,0.125
1010001111011000,0.13383333333333336,"(0, 2, 6, 7, 8, 9, 11, 12)",1.1338333333333335,0.125
1010001111010100,0.15033333333333332,"(0, 2, 6, 7, 8, 9, 11, 13)",1.1503333333333332,0.125
1010001111010010,0.12350000000000005,"(0, 2, 6, 7, 8, 9, 11, 14)",1.1235,0.125
1010001111010001,0.14483333333333337,"(0, 2, 6, 7, 8, 9, 11, 15)",1.1448333333333334,0.125
1010001111001100,0.15033333333333332,"(0, 2, 6, 7, 8, 9, 12, 13)",1.1503333333333332,0.125
1010001111001010,0.1213333333333333,"(0, 2, 6, 7, 8, 9, 12, 14)",1.1213333333333333,0.125
1010001111001001,0.1486666666666666,"(0, 2, 6, 7, 8, 9, 12, 15)",1.1486666666666667,0.125
1010001111000110,0.1326666666666667,"(0, 2, 6, 7, 8, 9, 13, 14)",1.1326666666666667,0.125
1010001111000101,0.16466666666666663,"(0, 2, 6, 7, 8, 9, 13, 15)",1.1646666666666667,0.125
1010001111000011,0.133,"(0, 2, 6, 7, 8, 9, 14, 15)",1.133,0.125
1010001110111000,0.14083333333333337,"(0, 2, 6, 7, 8, 10, 11, 12)",1.1408333333333334,0.125
1010001110110100,0.16883333333333328,"(0, 2, 6, 7, 8, 10, 11, 13)",1.1688333333333332,0.125
1010001110110010,0.1246666666666667,"(0, 2, 6, 7, 8, 10, 11, 14)",1.1246666666666667,0.125
1010001110110001,0.14983333333333337,"(0, 2, 6, 7, 8, 10, 11, 15)",1.1498333333333335,0.125
1010001110101100,0.16283333333333339,"(0, 2, 6, 7, 8, 10, 12, 13)",1.1628333333333334,0.125
1010001110101010,0.124,"(0, 2, 6, 7, 8, 10, 12, 14)",1.124,0.125
1010001110101001,0.15166666666666662,"(0, 2, 6, 7, 8, 10, 12, 15)",1.1516666666666666,0.125
1010001110100110,0.14400000000000002,"(0, 2, 6, 7, 8, 10, 13, 14)",1.1440000000000001,0.125
1010001110100101,0.17733333333333334,"(0, 2, 6, 7, 8, 10, 13, 15)",1.1773333333333333,0.125
1010001110100011,0.13749999999999996,"(0, 2, 6, 7, 8, 10, 14, 15)",1.1375,0.125
1010001110011100,0.15349999999999997,"(0, 2, 6, 7, 8, 11, 12, 13)",1.1535,0.125
1010001110011010,0.1186666666666667,"(0, 2, 6, 7, 8, 11, 12, 14)",1.1186666666666667,0.125
1010001110011001,0.14300000000000002,"(0, 2, 6, 7, 8, 11, 12, 15)",1.143,0.125
1010001110010110,0.1306666666666667,"(0, 2, 6, 7, 8, 11, 13, 14)",1.1306666666666667,0.125
1010001110010101,0.1691666666666667,"(0, 2, 6, 7, 8, 11, 13, 15)",1.1691666666666667,0.125
1010001110010011,0.128,"(0, 2, 6, 7, 8, 11, 14, 15)",1.1280000000000001,0.125
1010001110001110,0.12783333333333335,"(0, 2, 6, 7, 8, 12, 13, 14)",1.1278333333333332,0.125
1010001110001101,0.16700000000000004,"(0, 2, 6, 7, 8, 12, 13, 15)",1.167,0.125
1010001110001011,0.128,"(0, 2, 6, 7, 8, 12, 14, 15)",1.1280000000000001,0.125
1010001110000111,0.14500000000000002,"(0, 2, 6, 7, 8, 13, 14, 15)",1.145,0.125
1010001101111000,0.1476666666666666,"(0, 2, 6, 7, 9, 10, 11, 12)",1.1476666666666666,0.125
1010001101110100,0.17733333333333334,"(0, 2, 6, 7, 9, 10, 11, 13)",1.1773333333333333,0.125
1010001101110010,0.13583333333333336,"(0, 2, 6, 7, 9, 10, 11, 14)",1.1358333333333333,0.125
1010001101110001,0.16133333333333333,"(0, 2, 6, 7, 9, 10, 11, 15)",1.1613333333333333,0.125
1010001101101100,0.1725,"(0, 2, 6, 7, 9, 10, 12, 13)",1.1724999999999999,0.125
1010001101101010,0.13816666666666666,"(0, 2, 6, 7, 9, 10, 12, 14)",1.1381666666666668,0.125
1010001101101001,0.16149999999999998,"(0, 2, 6, 7, 9, 10, 12, 15)",1.1615,0.125
1010001101100110,0.16466666666666663,"(0, 2, 6, 7, 9, 10, 13, 14)",1.1646666666666667,0.125
1010001101100101,0.1885,"(0, 2, 6, 7, 9, 10, 13, 15)",1.1885,0.125
1010001101100011,0.15533333333333332,"(0, 2, 6, 7, 9, 10, 14, 15)",1.1553333333333333,0.125
1010001101011100,0.15649999999999997,"(0, 2, 6, 7, 9, 11, 12, 13)",1.1564999999999999,0.125
1010001101011010,0.12816666666666665,"(0, 2, 6, 7, 9, 11, 12, 14)",1.1281666666666665,0.125
1010001101011001,0.15666666666666662,"(0, 2, 6, 7, 9, 11, 12, 15)",1.1566666666666667,0.125
1010001101010110,0.14466666666666672,"(0, 2, 6, 7, 9, 11, 13, 14)",1.1446666666666667,0.125
1010001101010101,0.17200000000000004,"(0, 2, 6, 7, 9, 11, 13, 15)",1.1720000000000002,0.125
1010001101010011,0.14966666666666661,"(0, 2, 6, 7, 9, 11, 14, 15)",1.1496666666666666,0.125
1010001101001110,0.14500000000000002,"(0, 2, 6, 7, 9, 12, 13, 14)",1.145,0.125
1010001101001101,0.1725,"(0, 2, 6, 7, 9, 12, 13, 15)",1.1724999999999999,0.125
1010001101001011,0.14549999999999996,"(0, 2, 6, 7, 9, 12, 14, 15)",1.1455,0.125
1010001101000111,0.1691666666666667,"(0, 2, 6, 7, 9, 13, 14, 15)",1.1691666666666667,0.125
1010001100111100,0.16966666666666663,"(0, 2, 6, 7, 10, 11, 12, 13)",1.1696666666666666,0.125
1010001100111010,0.1303333333333333,"(0, 2, 6, 7, 10, 11, 12, 14)",1.1303333333333332,0.125
1010001100111001,0.16466666666666663,"(0, 2, 6, 7, 10, 11, 12, 15)",1.1646666666666667,0.125
1010001100110110,0.16100000000000003,"(0, 2, 6, 7, 10, 11, 13, 14)",1.161,0.125
1010001100110101,0.20450000000000002,"(0, 2, 6, 7, 10, 11, 13, 15)",1.2045,0.125
1010001100110011,0.15749999999999997,"(0, 2, 6, 7, 10, 11, 14, 15)",1.1575,0.125
1010001100101110,0.16300000000000003,"(0, 2, 6, 7, 10, 12, 13, 14)",1.163,0.125
1010001100101101,0.1881666666666667,"(0, 2, 6, 7, 10, 12, 13, 15)",1.1881666666666666,0.125
1010001100101011,0.14966666666666661,"(0, 2, 6, 7, 10, 12, 14, 15)",1.1496666666666666,0.125
1010001100100111,0.1841666666666667,"(0, 2, 6, 7, 10, 13, 14, 15)",1.1841666666666666,0.125
1010001100011110,0.13816666666666666,"(0, 2, 6, 7, 11, 12, 13, 14)",1.1381666666666668,0.125
1010001100011101,0.16433333333333333,"(0, 2, 6, 7, 11, 12, 13, 15)",1.1643333333333334,0.125
1010001100011011,0.1343333333333333,"(0, 2, 6, 7, 11, 12, 14, 15)",1.1343333333333332,0.125
1010001100010111,0.16783333333333328,"(0, 2, 6, 7, 11, 13, 14, 15)",1.1678333333333333,0.125
1010001100001111,0.15666666666666662,"(0, 2, 6, 7, 12, 13, 14, 15)",1.1566666666666667,0.125
1010001011111000,0.15549999999999997,"(0, 2, 6, 8, 9, 10, 11, 12)",1.1555,0.125
1010001011110100,0.17733333333333334,"(0, 2, 6, 8, 9, 10, 11, 13)",1.1773333333333333,0.125
1010001011110010,0.1313333333333333,"(0, 2, 6, 8, 9, 10, 11, 14)",1.1313333333333333,0.125
1010001011110001,0.16233333333333333,"(0, 2, 6, 8, 9, 10, 11, 15)",1.1623333333333332,0.125
1010001011101100,0.1795,"(0, 2, 6, 8, 9, 10, 12, 13)",1.1795,0.125
1010001011101010,0.13116666666666665,"(0, 2, 6, 8, 9, 10, 12, 14)",1.1311666666666667,0.125
1010001011101001,0.16016666666666668,"(0, 2, 6, 8, 9, 10, 12, 15)",1.1601666666666666,0.125
1010001011100110,0.15549999999999997,"(0, 2, 6, 8, 9, 10, 13, 14)",1.1555,0.125
1010001011100101,0.18566666666666665,"(0, 2, 6, 8, 9, 10, 13, 15)",1.1856666666666666,0.125
1010001011100011,0.1486666666666666,"(0, 2, 6, 8, 9, 10, 14, 15)",1.1486666666666667,0.125
1010001011011100,0.1638333333333334,"(0, 2, 6, 8, 9, 11, 12, 13)",1.1638333333333333,0.125
1010001011011010,0.12083333333333335,"(0, 2, 6, 8, 9, 11, 12, 14)",1.1208333333333333,0.125
1010001011011001,0.15816666666666668,"(0, 2, 6, 8, 9, 11, 12, 15)",1.1581666666666668,0.125
1010001011010110,0.14583333333333337,"(0, 2, 6, 8, 9, 11, 13, 14)",1.1458333333333335,0.125
1010001011010101,0.1725,"(0, 2, 6, 8, 9, 11, 13, 15)",1.1724999999999999,0.125
1010001011010011,0.14166666666666672,"(0, 2, 6, 8, 9, 11, 14, 15)",1.1416666666666666,0.125
1010001011001110,0.1433333333333333,"(0, 2, 6, 8, 9, 12, 13, 14)",1.1433333333333333,0.125
1010001011001101,0.17800000000000005,"(0, 2, 6, 8, 9, 12, 13, 15)",1.178,0.125
1010001011001011,0.1383333333333333,"(0, 2, 6, 8, 9, 12, 14, 15)",1.1383333333333332,0.125
1010001011000111,0.16516666666666668,"(0, 2, 6, 8, 9, 13, 14, 15)",1.1651666666666667,0.125
1010001010111100,0.18633333333333335,"(0, 2, 6, 8, 10, 11, 12, 13)",1.1863333333333332,0.125
1010001010111010,0.13749999999999996,"(0, 2, 6, 8, 10, 11, 12, 14)",1.1375,0.125
1010001010111001,0.1721666666666667,"(0, 2, 6, 8, 10, 11, 12, 15)",1.1721666666666666,0.125
1010001010110110,0.15933333333333333,"(0, 2, 6, 8, 10, 11, 13, 14)",1.1593333333333333,0.125
1010001010110101,0.2018333333333333,"(0, 2, 6, 8, 10, 11, 13, 15)",1.2018333333333333,0.125
1010001010110011,0.14933333333333332,"(0, 2, 6, 8, 10, 11, 14, 15)",1.1493333333333333,0.125
1010001010101110,0.15633333333333332,"(0, 2, 6, 8, 10, 12, 13, 14)",1.1563333333333334,0.125
1010001010101101,0.19533333333333336,"(0, 2, 6, 8, 10, 12, 13, 15)",1.1953333333333334,0.125
1010001010101011,0.14566666666666672,"(0, 2, 6, 8, 10, 12, 14, 15)",1.1456666666666666,0.125
1010001010100111,0.17400000000000004,"(0, 2, 6, 8, 10, 13, 14, 15)",1.174,0.125
1010001010011110,0.13849999999999996,"(0, 2, 6, 8, 11, 12, 13, 14)",1.1385,0.125
1010001010011101,0.1765,"(0, 2, 6, 8, 11, 12, 13, 15)",1.1764999999999999,0.125
1010001010011011,0.14249999999999996,"(0, 2, 6, 8, 11, 12, 14, 15)",1.1425,0.125
1010001010010111,0.15783333333333338,"(0, 2, 6, 8, 11, 13, 14, 15)",1.1578333333333335,0.125
1010001010001111,0.16200000000000003,"(0, 2, 6, 8, 12, 13, 14, 15)",1.162,0.125
1010001001111100,0.1915,"(0, 2, 6, 9, 10, 11, 12, 13)",1.1915,0.125
1010001001111010,0.14400000000000002,"(0, 2, 6, 9, 10, 11, 12, 14)",1.1440000000000001,0.125
1010001001111001,0.17633333333333334,"(0, 2, 6, 9, 10, 11, 12, 15)",1.1763333333333335,0.125
1010001001110110,0.16866666666666663,"(0, 2, 6, 9, 10, 11, 13, 14)",1.1686666666666667,0.125
1010001001110101,0.21599999999999997,"(0, 2, 6, 9, 10, 11, 13, 15)",1.216,0.125
1010001001110011,0.16516666666666668,"(0, 2, 6, 9, 10, 11, 14, 15)",1.1651666666666667,0.125
1010001001101110,0.17366666666666664,"(0, 2, 6, 9, 10, 12, 13, 14)",1.1736666666666666,0.125
1010001001101101,0.20666666666666667,"(0, 2, 6, 9, 10, 12, 13, 15)",1.2066666666666666,0.125
1010001001101011,0.15800000000000003,"(0, 2, 6, 9, 10, 12, 14, 15)",1.158,0.125
1010001001100111,0.19066666666666665,"(0, 2, 6, 9, 10, 13, 14, 15)",1.1906666666666665,0.125
1010001001011110,0.14500000000000002,"(0, 2, 6, 9, 11, 12, 13, 14)",1.145,0.125
1010001001011101,0.17833333333333334,"(0, 2, 6, 9, 11, 12, 13, 15)",1.1783333333333332,0.125
1010001001011011,0.14116666666666666,"(0, 2, 6, 9, 11, 12, 14, 15)",1.1411666666666667,0.125
1010001001010111,0.17166666666666663,"(0, 2, 6, 9, 11, 13, 14, 15)",1.1716666666666666,0.125
1010001001001111,0.17166666666666663,"(0, 2, 6, 9, 12, 13, 14, 15)",1.1716666666666666,0.125
1010001000111110,0.17133333333333334,"(0, 2, 6, 10, 11, 12, 13, 14)",1.1713333333333333,0.125
1010001000111101,0.20699999999999996,"(0, 2, 6, 10, 11, 12, 13, 15)",1.2069999999999999,0.125
1010001000111011,0.16283333333333339,"(0, 2, 6, 10, 11, 12, 14, 15)",1.1628333333333334,0.125
1010001000110111,0.19333333333333336,"(0, 2, 6, 10, 11, 13, 14, 15)",1.1933333333333334,0.125
1010001000101111,0.1891666666666667,"(0, 2, 6, 10, 12, 13, 14, 15)",1.1891666666666667,0.125
1010001000011111,0.16149999999999998,"(0, 2, 6, 11, 12, 13, 14, 15)",1.1615,0.125
1010000111111000,0.126,"(0, 2, 7, 8, 9, 10, 11, 12)",1.126,0.125
1010000111110100,0.13949999999999996,"(0, 2, 7, 8, 9, 10, 11, 13)",1.1395,0.125
1010000111110010,0.10516666666666663,"(0, 2, 7, 8, 9, 10, 11, 14)",1.1051666666666666,0.125
1010000111110001,0.12050000000000005,"(0, 2, 7, 8, 9, 10, 11, 15)",1.1205,0.125
1010000111101100,0.13966666666666672,"(0, 2, 7, 8, 9, 10, 12, 13)",1.1396666666666668,0.125
